;day_of_week;day_of_year;hour;Vacances_C;Férié;Real visitor number;Predicted visitor number
7097;1,0;149,0;2130,0;-1,0;-1,0;0,0;0,0
7098;1,0;149,0;2200,0;-1,0;-1,0;0,0;0,0
7099;1,0;149,0;2230,0;-1,0;-1,0;0,0;0,0
7100;1,0;149,0;2300,0;-1,0;-1,0;0,0;0,0
7101;1,0;149,0;2330,0;-1,0;-1,0;0,0;0,0
7102;2,0;150,0;0,0;-1,0;-1,0;0,0;0,0
7103;2,0;150,0;30,0;-1,0;-1,0;0,0;0,0
7104;2,0;150,0;100,0;-1,0;-1,0;0,0;0,0
7105;2,0;150,0;130,0;-1,0;-1,0;0,0;0,0
7106;2,0;150,0;200,0;-1,0;-1,0;0,0;0,0
7107;2,0;150,0;230,0;-1,0;-1,0;0,0;0,0
7108;2,0;150,0;300,0;-1,0;-1,0;0,0;0,0
7109;2,0;150,0;330,0;-1,0;-1,0;0,0;0,0
7110;2,0;150,0;400,0;-1,0;-1,0;0,0;0,0
7111;2,0;150,0;430,0;-1,0;-1,0;0,0;0,0
7112;2,0;150,0;500,0;-1,0;-1,0;0,0;0,0
7113;2,0;150,0;530,0;-1,0;-1,0;0,0;0,0
7114;2,0;150,0;600,0;-1,0;-1,0;0,0;0,0
7115;2,0;150,0;630,0;-1,0;-1,0;0,0;0,0
7116;2,0;150,0;700,0;-1,0;-1,0;0,0;0,0
7117;2,0;150,0;730,0;-1,0;-1,0;0,0;0,0
7118;2,0;150,0;800,0;-1,0;-1,0;0,0;0,0
7119;2,0;150,0;830,0;-1,0;-1,0;0,0;0,0
7120;2,0;150,0;900,0;-1,0;-1,0;0,0;0,0
7121;2,0;150,0;930,0;-1,0;-1,0;0,0;0,0
7122;2,0;150,0;1000,0;-1,0;-1,0;0,0;0,4473904761904761
7123;2,0;150,0;1030,0;-1,0;-1,0;30,0;25,583680952380945
7124;2,0;150,0;1100,0;-1,0;-1,0;41,0;44,12170476190478
7125;2,0;150,0;1130,0;-1,0;-1,0;55,0;54,87247380952383
